ID,Publicacao_selecionada,Especie,Localidade,MUNICIPALITY,Estado,Pais,Longitude,Latitude,UC,Altitude,Olsoneconame
MOEC_00194,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.123205,-19.520924,NA,109,Pantanal
MOEC_00195,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.123205,-19.520924,NA,109,Pantanal
MOEC_00196,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.123827,-19.512481,NA,110,Pantanal
MOEC_00197,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.123827,-19.512481,NA,110,Pantanal
MOEC_00198,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.123827,-19.512481,NA,110,Pantanal
MOEC_00199,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.123827,-19.512481,NA,110,Pantanal
MOEC_00200,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.123827,-19.512481,NA,110,Pantanal
MOEC_00201,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162264,-19.58443,NA,111,Pantanal
MOEC_00202,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162264,-19.58443,NA,111,Pantanal
MOEC_00203,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162264,-19.58443,NA,111,Pantanal
MOEC_00204,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162264,-19.58443,NA,111,Pantanal
MOEC_00205,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162264,-19.58443,NA,111,Pantanal
MOEC_00206,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162039,-19.575268,NA,114,Pantanal
MOEC_00207,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162039,-19.575268,NA,114,Pantanal
MOEC_00208,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162039,-19.575268,NA,114,Pantanal
MOEC_00209,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162039,-19.575268,NA,114,Pantanal
MOEC_00210,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162039,-19.575268,NA,114,Pantanal
MOEC_00211,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161765,-19.566119,NA,115,Pantanal
MOEC_00212,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161765,-19.566119,NA,115,Pantanal
MOEC_00213,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161765,-19.566119,NA,115,Pantanal
MOEC_00214,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161765,-19.566119,NA,115,Pantanal
MOEC_00215,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161765,-19.566119,NA,115,Pantanal
MOEC_00216,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.171758,-19.584404,NA,111,Pantanal
MOEC_00217,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.171758,-19.584404,NA,111,Pantanal
MOEC_00218,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.171758,-19.584404,NA,111,Pantanal
MOEC_00219,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.171758,-19.584404,NA,111,Pantanal
MOEC_00220,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.171758,-19.584404,NA,111,Pantanal
MOEC_00221,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.181724,-19.584402,NA,111,Pantanal
MOEC_00222,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.181724,-19.584402,NA,111,Pantanal
MOEC_00223,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.181724,-19.584402,NA,111,Pantanal
MOEC_00224,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.181724,-19.584402,NA,111,Pantanal
MOEC_00225,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.181724,-19.584402,NA,111,Pantanal
MOEC_00226,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.152504,-19.49298,NA,107,Pantanal
MOEC_00227,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.152504,-19.49298,NA,107,Pantanal
MOEC_00228,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.152504,-19.49298,NA,107,Pantanal
MOEC_00229,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.152504,-19.49298,NA,107,Pantanal
MOEC_00230,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.152504,-19.49298,NA,107,Pantanal
MOEC_00231,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.172016,-19.483986,NA,110,Pantanal
MOEC_00232,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.172016,-19.483986,NA,110,Pantanal
MOEC_00233,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.172016,-19.483986,NA,110,Pantanal
MOEC_00234,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.172016,-19.483986,NA,110,Pantanal
MOEC_00235,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.172016,-19.483986,NA,110,Pantanal
MOEC_00236,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161865,-19.530282,NA,108,Pantanal
MOEC_00237,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161865,-19.530282,NA,108,Pantanal
MOEC_00238,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161865,-19.530282,NA,108,Pantanal
MOEC_00239,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161865,-19.530282,NA,108,Pantanal
MOEC_00240,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161865,-19.530282,NA,108,Pantanal
MOEC_00241,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161851,-19.520561,NA,120,Pantanal
MOEC_00242,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161851,-19.520561,NA,120,Pantanal
MOEC_00243,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161851,-19.520561,NA,120,Pantanal
MOEC_00244,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161851,-19.520561,NA,120,Pantanal
MOEC_00245,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.161851,-19.520561,NA,120,Pantanal
MOEC_00246,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162277,-19.51155,NA,115,Pantanal
MOEC_00247,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162277,-19.51155,NA,115,Pantanal
MOEC_00248,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162277,-19.51155,NA,115,Pantanal
MOEC_00249,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162277,-19.51155,NA,115,Pantanal
MOEC_00250,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162277,-19.51155,NA,115,Pantanal
MOEC_00251,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162156,-19.502194,NA,116,Pantanal
MOEC_00252,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162156,-19.502194,NA,116,Pantanal
MOEC_00253,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162156,-19.502194,NA,116,Pantanal
MOEC_00254,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162156,-19.502194,NA,116,Pantanal
MOEC_00255,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162156,-19.502194,NA,116,Pantanal
MOEC_00256,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162257,-19.49296,NA,115,Pantanal
MOEC_00257,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162257,-19.49296,NA,115,Pantanal
MOEC_00258,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162257,-19.49296,NA,115,Pantanal
MOEC_00259,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162257,-19.49296,NA,115,Pantanal
MOEC_00260,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162257,-19.49296,NA,115,Pantanal
MOEC_00261,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162059,-19.484078,NA,109,Pantanal
MOEC_00262,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162059,-19.484078,NA,109,Pantanal
MOEC_00263,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162059,-19.484078,NA,109,Pantanal
MOEC_00264,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162059,-19.484078,NA,109,Pantanal
MOEC_00265,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.162059,-19.484078,NA,109,Pantanal
MOEC_00266,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.171436,-19.52048,NA,110,Pantanal
MOEC_00267,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.171436,-19.52048,NA,110,Pantanal
MOEC_00268,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.171436,-19.52048,NA,110,Pantanal
MOEC_00269,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.171436,-19.52048,NA,110,Pantanal
MOEC_00270,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.171436,-19.52048,NA,110,Pantanal
MOEC_00271,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.172109,-19.492955,NA,109,Pantanal
MOEC_00272,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.172109,-19.492955,NA,109,Pantanal
MOEC_00273,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.172109,-19.492955,NA,109,Pantanal
MOEC_00274,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.172109,-19.492955,NA,109,Pantanal
MOEC_00275,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.172109,-19.492955,NA,109,Pantanal
MOEC_00276,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.123316,-19.594325,NA,120,Pantanal
MOEC_00277,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.123316,-19.594325,NA,120,Pantanal
MOEC_00278,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.123316,-19.594325,NA,120,Pantanal
MOEC_00279,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.123316,-19.594325,NA,120,Pantanal
MOEC_00280,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.123316,-19.594325,NA,120,Pantanal
MOEC_00281,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.11345,-19.566064,NA,112,Pantanal
MOEC_00282,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.11345,-19.566064,NA,112,Pantanal
MOEC_00283,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.11345,-19.566064,NA,112,Pantanal
MOEC_00284,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.11345,-19.566064,NA,112,Pantanal
MOEC_00285,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.11345,-19.566064,NA,112,Pantanal
MOEC_00286,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.133278,-19.594181,NA,111,Pantanal
MOEC_00287,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.133278,-19.594181,NA,111,Pantanal
MOEC_00288,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.133278,-19.594181,NA,111,Pantanal
MOEC_00289,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.133278,-19.594181,NA,111,Pantanal
MOEC_00290,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.133278,-19.594181,NA,111,Pantanal
MOEC_00291,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.142795,-19.594182,NA,117,Pantanal
MOEC_00292,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.142795,-19.594182,NA,117,Pantanal
MOEC_00293,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.142795,-19.594182,NA,117,Pantanal
MOEC_00294,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.142795,-19.594182,NA,117,Pantanal
MOEC_00295,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.142795,-19.594182,NA,117,Pantanal
MOEC_00296,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113251,-19.584307,NA,115,Pantanal
MOEC_00297,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113251,-19.584307,NA,115,Pantanal
MOEC_00298,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113251,-19.584307,NA,115,Pantanal
MOEC_00299,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113251,-19.584307,NA,115,Pantanal
MOEC_00300,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113251,-19.584307,NA,115,Pantanal
MOEC_00301,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113352,-19.57516,NA,118,Pantanal
MOEC_00302,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113352,-19.57516,NA,118,Pantanal
MOEC_00303,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113352,-19.57516,NA,118,Pantanal
MOEC_00304,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113352,-19.57516,NA,118,Pantanal
MOEC_00305,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113352,-19.57516,NA,118,Pantanal
MOEC_00306,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103899,-19.557019,NA,113,Pantanal
MOEC_00307,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103899,-19.557019,NA,113,Pantanal
MOEC_00308,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103899,-19.557019,NA,113,Pantanal
MOEC_00309,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103899,-19.557019,NA,113,Pantanal
MOEC_00310,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103899,-19.557019,NA,113,Pantanal
MOEC_00311,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113579,-19.530121,NA,113,Pantanal
MOEC_00312,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113579,-19.530121,NA,113,Pantanal
MOEC_00313,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113579,-19.530121,NA,113,Pantanal
MOEC_00314,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113579,-19.530121,NA,113,Pantanal
MOEC_00315,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113579,-19.530121,NA,113,Pantanal
MOEC_00316,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113638,-19.557216,NA,115,Pantanal
MOEC_00317,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113638,-19.557216,NA,115,Pantanal
MOEC_00318,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113638,-19.557216,NA,115,Pantanal
MOEC_00319,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113638,-19.557216,NA,115,Pantanal
MOEC_00320,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113638,-19.557216,NA,115,Pantanal
MOEC_00321,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.10411,-19.548021,NA,114,Pantanal
MOEC_00322,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.10411,-19.548021,NA,114,Pantanal
MOEC_00323,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.10411,-19.548021,NA,114,Pantanal
MOEC_00324,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.10411,-19.548021,NA,114,Pantanal
MOEC_00325,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.10411,-19.548021,NA,114,Pantanal
MOEC_00326,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113668,-19.548111,NA,117,Pantanal
MOEC_00327,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113668,-19.548111,NA,117,Pantanal
MOEC_00328,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113668,-19.548111,NA,117,Pantanal
MOEC_00329,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113668,-19.548111,NA,117,Pantanal
MOEC_00330,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113668,-19.548111,NA,117,Pantanal
MOEC_00331,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.093843,-19.539032,NA,109,Pantanal
MOEC_00332,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.093843,-19.539032,NA,109,Pantanal
MOEC_00333,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.093843,-19.539032,NA,109,Pantanal
MOEC_00334,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.093843,-19.539032,NA,109,Pantanal
MOEC_00335,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.093843,-19.539032,NA,109,Pantanal
MOEC_00336,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103857,-19.539102,NA,113,Pantanal
MOEC_00337,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103857,-19.539102,NA,113,Pantanal
MOEC_00338,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103857,-19.539102,NA,113,Pantanal
MOEC_00339,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103857,-19.539102,NA,113,Pantanal
MOEC_00340,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.103857,-19.539102,NA,113,Pantanal
MOEC_00341,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113769,-19.538398,NA,107,Pantanal
MOEC_00342,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113769,-19.538398,NA,107,Pantanal
MOEC_00343,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113769,-19.538398,NA,107,Pantanal
MOEC_00344,NA,Dasypus novemcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113769,-19.538398,NA,107,Pantanal
MOEC_00345,NA,Priodontes maximus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.113769,-19.538398,NA,107,Pantanal
MOEC_00346,NA,Myrmecophaga tridactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.093558,-19.530368,NA,109,Pantanal
MOEC_00347,NA,Tamandua tetradactyla,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.093558,-19.530368,NA,109,Pantanal
MOEC_00348,NA,Euphractus sexcinctus,Fazenda Barranco Alto,AQUIDAUANA,MATO GROSSO DO SUL,BRAZIL,-56.093558,-19.530368,NA,109,Pantanal
